ID,Name,Platform,Year_of_Release,Genre,Publisher,Developer,Rating
201526792,Rugby World Cup 2015,XOne,2015,Sports,Ubisoft,HB Studios Multimedia,E
891790510,NFL Blitz Pro,GC,2003,Sports,Midway Games,Midway,E
569147035,Tom Clancy's EndWar,PC,2009,Strategy,Ubisoft,Ubisoft Shanghai,T
249123635,Totally Spies! 2: Undercover,DS,2006,Action,Atari,,
873507369,Black Rose Valkyrie,PS4,2016,Role-Playing,Idea Factory,,
480778437,Commandos: Strike Force,XB,2006,Shooter,Eidos Interactive,Pyro Studios,T
160421061,Warriors of the Lost Empire (JP sales),PSP,2007,Role-Playing,Mercury Games,,
419693389,Jojo's Bizarre Adventure,PS,1999,Fighting,Virgin Interactive,,
345685976,Lode Runner,DS,2006,Puzzle,Hudson Entertainment,,
360822107,Evolution Snowboarding,PS2,2002,Sports,Konami Digital Entertainment,Konami,T
578270896,Zathura,XB,2005,Adventure,Take-Two Interactive,High Voltage Software,E10+
395506848,Jissen Pachinko Hisshouhou! CR Sakura Taisen,PS2,2007,Misc,Sega,,
793612340,Zillions of Enemy X: Zetsukai no Crusade,PS3,2013,Role-Playing,Nippon Ichi Software,,
650741057,Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,SNES,1996,Puzzle,Compile,,
826918937,Plants vs. Zombies: Garden Warfare,PC,2014,Shooter,Electronic Arts,PopCap,E10+
186883211,Happiness! De-Lucks,PS2,2007,Adventure,Marvelous Interactive,,
718995537,Doki Majo Plus,DS,2009,Adventure,SNK Playmore,,
768785977,Eureka Seven Vol. 2: The New Vision,PS2,2006,Shooter,Namco Bandai Games,Namco Bandai Games America,T
439675262,Love Once: Mermaid's Tears,PS3,2011,Adventure,Unknown,,
213070447,Castlevania: Lords of Shadow - Reverie,X360,2011,Action,Konami Digital Entertainment,,
936702102,Puzzle Challenge: Crosswords and More!,PS2,2006,Puzzle,Crave Entertainment,,
612430271,Muppets Party Cruise,GC,2003,Misc,TDK Mediactive,Mass Media,E
287840350,"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike",PSP,2009,Action,D3Publisher,,
506500494,Test Drive Unlimited,PC,2007,Racing,Atari,Eden Studios,T
968626834,Shippuu Mahou Daisakusen: Kingdom-Grandprix,SAT,1996,Shooter,Gaga,,
906714820,Saint,Wii,N/A,Shooter,Unknown,Opera House,E10+
241937893,Grey's Anatomy: The Video Game,PC,2009,Adventure,Ubisoft,Longtail Studios,T
520795837,Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,PSP,2006,Misc,Yamasa Entertainment,,
527776987,Let's Play Flight Attendant,DS,2010,Simulation,Deep Silver,Zig Zag,E
258583813,F1 Race Stars,PC,2012,Racing,Codemasters,Codemasters,E
922074178,Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP,DS,2011,Misc,Plenty,,
262712792,Call of Duty: Modern Warfare Trilogy,PS3,2016,Shooter,Activision,Infinity Ward,M
190885994,Motto! SoniComi,PS3,2014,Simulation,Kadokawa Games,,
265585378,Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World,PSP,2011,Adventure,Quinrose,,
789032299,Serious Sam: Next Encounter,GC,2004,Shooter,Global Star,Climax Group,M
716246530,Diabolik Lovers: More Blood,PSV,2015,Adventure,Idea Factory,,
521531356,PachiPara 15: Super Umi Monogatari in Okinawa 2,PS3,2010,Misc,Irem Software Engineering,,
517522204,Serious Sam HD: Gold Edition,PC,2010,Shooter,Devolver Digital,,
323047991,Knight's Apprentice: Memorick's Adventures,XB,2004,Action,Microids,Microids,T
360587375,Akai Ito DS,DS,2008,Adventure,Alchemist,,
237279771,Natsuiro no Sunadokei,PS2,2002,Adventure,Princess Soft,,
214046041,Freedom Wings,DS,2006,Simulation,Natsume,Beluga Computer,E10+
929564944,Unreal Anthology,PC,2006,Shooter,Midway Games,Various,M
157354558,Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,PS2,2007,Misc,Sega,,
332979924,Triple Crown Championship Snowboarding,Wii,2010,Sports,Destineer,,
128362697,Dream Chronicles,DS,2010,Adventure,Zoo Games,Kat Games,E
238953668,18 Wheels of Steel: Extreme Trucker,PC,2009,Racing,Rondomedia,,
443974362,X3: Terran War Pack,PC,2012,Misc,Deep Silver,,
538770750,Geon Cube,Wii,2009,Puzzle,P2 Games,Strawdog Studios,E
554707443,Left 4 Dead,PC,2008,Shooter,Electronic Arts,Valve Software,M
809395336,Steal Princess,DS,N/A,Platform,Unknown,Climax Entertainment,E10+
734257585,Ballblazer Champions,PS,1997,Sports,CTO SpA,,
971686558,Azada,3DS,2012,Puzzle,Licensed 4U,Engine Software,E
862854687,Gochuumon wa Usagi Desu ka?? Wonderful Party!,PSV,2016,Adventure,5pb,,
610938588,Koisuru Otome to Shugo no Tate: The Shield of AIGIS,PS2,2008,Adventure,Alchemist,,
256219858,Galaxy Angel II: Eigou Kaiki no Koku,PS2,2009,Strategy,Broccoli,,
684127266,Moujuutsukai to Oujisama Portable,PSP,2011,Adventure,Idea Factory,,
819869389,Genroh,PSP,2012,Action,Idea Factory,,
893854329,Otome wa Oanesama Boku ni Koi Shiteru Portable,PSP,2010,Adventure,Alchemist,,
160491813,Iron Phoenix,XB,2005,Fighting,Sega,InterServ International,T
961037993,Kuon,PS2,2004,Adventure,Indie Games,From Software,M
789921398,Kannou Mukashi Banashi Portable,PSP,2012,Adventure,Idea Factory,,
771299462,Tennis no Oji-Sama: Driving Smash! Side King,DS,2008,Sports,Konami Digital Entertainment,,
804091891,Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,PS3,2010,Adventure,Alchemist,,
431779915,Rose to Tasogare no Kojou,PSV,2016,Action,Nippon Ichi Software,,
218814890,Tale of a Hero,PC,2010,Adventure,Daedalic,,
977301663,UnchainBlades EXXiV,3DS,2012,Role-Playing,FuRyu,,
607298295,Mount & Blade,PC,2008,Role-Playing,Paradox Interactive,,
679200784,Carmen Sandiego: The Secret of the Stolen Drums,GC,2004,Action,BAM! Entertainment,Artificial Mind and Movement,E
364377631,Fritz Chess,DS,2009,Strategy,Deep Silver,Deep Silver,E
757713290,Puyo Puyo! 15th Anniversary,PSP,2007,Puzzle,Sega,,
663374105,Mind over Matter,DS,2010,Puzzle,505 Games,505 Games,E
943062206,Dies Irae: Amantes Amentes,PSP,2012,Action,Views,,
282040994,The Idolmaster: Gravure For You! Vol.9,PS3,2012,Action,Namco Bandai Games,,
574468940,Casper's Scare School: Classroom Capers,DS,2008,Adventure,Blast! Entertainment Ltd,Nikitova Games,E
920602173,Discovery Kids: Snake Safari,DS,2009,Simulation,505 Games,505 Games,E10+
155478492,Heavy Fire: The Chosen Few 3D,3DS,2011,Shooter,Mastiff,Teyon,T
547686772,Fuel,PC,2009,Racing,Codemasters,Asobo Studio,E
488993519,The Settlers IV,PC,2001,Strategy,Blue Byte,,
175632002,Ryu-koku,PS2,2006,Adventure,KID,,
496835406,Dungeon Defenders,PC,2011,Role-Playing,Unknown,Trendy Entertainment,E10+
648544302,Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,DS,2008,Misc,Square Enix,,
818821202,GunParade Orchestra: Midori no Shou,PS2,2006,Adventure,Sony Computer Entertainment,,
155618130,Group S Challenge,XB,2003,Racing,Capcom,Capcom,E
407204757,Fritz Chess,Wii,2009,Strategy,Deep Silver,Deep Silver,E
551018912,G1 Jockey Wii,Wii,2007,Sports,Tecmo Koei,,
355712705,Shooter: Starfighter Sanvein,PS,2000,Shooter,Midas Interactive Entertainment,,
678811155,Sakura Wars 1 & 2,PSP,2006,Strategy,Sega,,
723372679,Dragon's Lair,DS,2010,Platform,Destineer,"United Coders, Wizardry Engineering",E10+
915201649,Disney's Meet the Robinsons,DS,2007,Action,Disney Interactive Studios,"Climax Group, Climax Studios",E10+
788161258,Mata Hari: Betrayal is only a Kiss Away,PC,2008,Adventure,DTP Entertainment,DTP Entertainment,T
361731992,Cities in Motion Collection,PC,2011,Simulation,Unknown,Paradox Interactive,E
915248471,Date A Live: Arusu Install,PS3,2014,Adventure,Compile Heart,,
148162726,Terminator 3: The Redemption,GC,2004,Shooter,Atari,Paradigm Entertainment,T
563941887,Farm Frenzy,PC,2008,Strategy,Mumbo Jumbo,Melesta,E
525307526,Tengen Toppa Gurren-Lagann,DS,2007,Action,Konami Digital Entertainment,,
270322237,Mario Tennis,3DS,N/A,Sports,N/A,,
896556397,Sugoi Hebereke,SNES,1994,Fighting,Sunsoft,,
652194245,Pebble Beach Golf Links,SAT,1994,Sports,Sega,,
191992186,Veggy World,DS,2011,Shooter,Jack of All Games,Jack of All Games,E
519449186,Dakar 2: The World's Ultimate Rally,XB,2003,Racing,Acclaim Entertainment,,
984078069,Balls of Fury,Wii,2007,Sports,Zoo Digital Publishing,Black Lantern Studios,E10+
771611546,Indigo Prophecy,PC,2005,Adventure,Atari,Quantic Dream,M
678298457,Overlord,PC,2007,Strategy,Codemasters,Triumph Studios,T
703497756,Higurashi Daybreak Portable Mega Edition,PSP,2009,Adventure,Alchemist,,
249586873,The Lord of the Rings: The Battle for Middle-Earth II,PC,2006,Strategy,Electronic Arts,EA LA,T
248706509,Whiteout,PS2,2002,Racing,Konami Digital Entertainment,Vicarious Visions,T
699320825,Shinken de Watashi ni Koi Shinasai! R,PS3,2012,Action,Minato Station,,
138892783,Command & Conquer: The First Decade,PC,2006,Strategy,Electronic Arts,,
679509765,Shiratsuyu no Kai,PSP,2013,Adventure,Idea Factory,,
346180924,Rugby League Team Manager 2015,PC,2015,Action,Alternative Software,Alternative Software,
656377384,FIFA Soccer 09,PC,2008,Sports,Electronic Arts,EA Canada,E
871458827,Quake 4,PC,2005,Shooter,Activision,Raven Software,M
833300420,XGRA: Extreme G Racing Association,GC,2003,Racing,Acclaim Entertainment,Acclaim Studios Cheltenham,T
212218339,World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,PSP,2008,Simulation,fonfun,,
464652702,Max Payne,PC,2001,Shooter,Take-Two Interactive,Remedy Entertainment,M
381917409,Taito Legends 2,PS2,2006,Misc,Empire Interactive,Empire Oxford,T
514647032,Touhou Genso Rondo: Bullet Ballet,PS4,2016,Shooter,Nippon Ichi Software,"Mediascape, CUBETYPE",E10+
812414545,Kill.Switch,GBA,2004,Shooter,Zoo Digital Publishing,Visual Impact,T
775139080,"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",PSP,2010,Adventure,Idea Factory,,
788312568,Jinsei Game Wii,Wii,2007,Misc,Takara Tomy,,
616773814,So Blonde,PC,2008,Adventure,Eidos Interactive,,
237391752,Atari Flashback Classics: Volume 1,XOne,2016,Misc,Atari,"Atari, Atari SA",E
363844887,The Sims: Complete Collection,PC,2005,Simulation,Electronic Arts,,
727778764,Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,DS,2008,Misc,Benesse,,
285387052,SBK: Snowboard Kids,DS,2005,Sports,Rising Star Games,Racjin,E
790160741,Gekka Ryouran Romance,PSP,2011,Adventure,Idea Factory,,
815982021,Guess the Logos,XB,2004,Puzzle,Sega,,
851711654,Ore no Yome: Anata Dake no Hanayome,X360,2010,Adventure,Idea Factory,,
684263451,Resident Evil Zero,PC,2016,Action,Capcom,,
720753116,NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,SAT,1996,Misc,Sonnet,,
602852271,Final Approach 2: 1st Priority,PS2,2008,Adventure,Princess Soft,,
467045183,Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,DS,2009,Misc,PlayV,,
645191737,Homeworld,PC,1998,Strategy,Vivendi Games,Relic,E
768628929,Back to the Future: The Game,X360,2015,Adventure,Telltale Games,Telltale Games,
660075523,Sniper Elite V2,WiiU,2013,Shooter,505 Games,Rebellion,M
359993005,Moujuutsukai to Oujisama: Snow Bride,PS2,2011,Adventure,Idea Factory,,
914922981,Detective Jinguuji Saburo: Ronde Revenge,3DS,2012,Action,Arc System Works,,
212647890,Casper: Spirit Dimensions,GC,2002,Platform,TDK Mediactive,Lucky Chicken,E
525177328,Meitantei Evangelion,PS2,2007,Adventure,Broccoli,,
251134800,Tsuyo Kiss 2 Portable,PSP,2010,Adventure,NetRevo,,
579332011,Paragon,PS4,2016,Action,Epic Games,Epic Games,
801066705,Order of War,PC,2009,Strategy,Square Enix,Wargaming.net,T
628068733,The Fast and the Furious,PSP,2007,Racing,Deep Silver,Eutechnyx,T
809649277,Butt-Ugly Martians: Zoom or Doom!,PS2,2002,Racing,Vivendi Games,,
427000484,Mar Heaven: Karudea no Akuma,DS,2006,Role-Playing,Konami Digital Entertainment,,
228129992,Vampire Mansion: Linda Hyde,DS,2011,Adventure,Unknown,Easy Interactive,E10+
460387847,Brain Dead 13,PS,1996,Adventure,Coconuts Japan,,
706067396,Robotics;Notes,X360,2012,Adventure,5pb,,
633352395,Maximum Capacity: Hotel Giant,PC,2002,Strategy,JoWood Productions,JoWooD Entertainment AG,T
622897669,Sacred Gold,PC,2005,Role-Playing,Encore,Ascaron Entertainment GmbH,T
573219013,Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,DS,2007,Misc,Tecmo Koei,,
216461960,T.A.C. Heroes : Big Red One,DS,2010,Strategy,Storm City Games,Storm City Games,E10+
457950073,The King of Fighters NeoWave,XB,2006,Fighting,SNK Playmore,SNK Playmore,T
862217923,Dungeons & Dragons: Shadow over Mystara,PS3,2013,Role-Playing,Capcom,,
790852384,Super PickUps,PS2,2007,Racing,XS Games,Milestone,E
570739744,Command & Conquer 3: Deluxe Edition,PC,2008,Strategy,Electronic Arts,,
153802203,Legend: Hand of God,PC,2007,Role-Playing,DTP Entertainment,Master Creating,M
184453942,Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,DS,2007,Adventure,Marvelous Interactive,,
860124955,Atari Flashback Classics: Volume 2,XOne,2016,Misc,Atari,"Atari, Atari SA",E
802339523,Aquanaut's Holiday,PS,1995,Adventure,Sony Computer Entertainment,,
931409723,Hakuoki: Shinkai - Hana no Shou,PSV,2016,Adventure,Idea Factory,,
486166720,Hot 'n' Cold,DS,2009,Action,Majesco Entertainment,,
857108080,Nisenochigiri,PSP,2010,Adventure,Idea Factory,,
259773202,Sacred 3,PC,2014,Role-Playing,Deep Silver,Deep Silver,M
511914684,Pro Evolution Soccer 2017,PC,2016,Sports,Konami Digital Entertainment,Konami,E
579856150,Wakeboarding Unleashed Featuring Shaun Murray,GBA,2003,Sports,Aspyr,Small Rockets,E
948935700,Last Escort,PS2,2006,Adventure,D3Publisher,,
603245736,Kikou Heidan J-Phoenix: Cobalt Shoutaihen,PS2,2002,Action,Takara,,
421654716,SAW,PC,2009,Action,Konami Digital Entertainment,Zombie Studios,M
511692309,World Championship Poker featuring Howard Lederer: All In,Wii,2006,Misc,505 Games,Point of View,T
644333008,Meikyuu Cross Blood: Reloaded,X360,2011,Action,Unknown,,
388202783,Livly Garden,DS,2010,Simulation,Marvelous Interactive,,
541876374,Nicktoons Collection: Game Boy Advance Video Volume 3,GBA,2005,Misc,N/A,,
609430308,The Awakened Fate Ultimatum,PS3,2014,Role-Playing,Nippon Ichi Software,Nippon Ichi Software,T
384351460,Spider-Man 3,PC,2007,Platform,Activision,Beenox,T
691430405,Xblaze: Lost Memories,PS3,2015,Adventure,Arc System Works,Arc System Works,M
774332576,Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,PSP,2011,Role-Playing,Starfish,,
137867176,Commando: Steel Disaster,DS,2008,Shooter,Lexicon Entertainment,Mana Comp. Soft.,E10+
412169637,Aria: The Natural ~Tooi Yume no Mirage~,PS2,2006,Adventure,Alchemist,,
701695336,Fallout Trilogy,PC,2004,Role-Playing,Ubisoft,Various,M
349733069,Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,Wii,2008,Fighting,Marvelous Interactive,,
615000670,Natalie Brooks: Mystery at Hillcrest High,DS,2012,Action,Licensed 4U,,
976099535,Gal Gun,PS3,2012,Shooter,Alchemist,,
780954758,Hakuouki: Yuugi Roku DS,DS,2011,Adventure,Idea Factory,,
189732009,Shonen Jump's Shaman King: Master of Spirits 2,GBA,2005,Role-Playing,Konami Digital Entertainment,,
636336403,Toki no Kizuna: Hanayui Tsuzuri,PSP,2013,Adventure,Idea Factory,,
764280818,Rinne no Lagrange: Kamogawa Days,PS3,2012,Adventure,Namco Bandai Games,,
129396944,Code R,SAT,1998,Adventure,Quintet,,
253199603,The Idolmaster: Gravure For You! Vol.8,PS3,2012,Action,Namco Bandai Games,,
278009987,Spirits and Demons: 5 Game Pack,PC,2015,Misc,Focus Multimedia,,
448203375,Disney Sports Football,GBA,2002,Sports,Unknown,Konami,E
500261646,Chicken Hunter,DS,2007,Shooter,Phoenix Games,Phenomedia,E10+
469537187,Net High,PSV,2015,Adventure,Marvelous Games,,
730875994,Kao Challengers,PSP,2005,Platform,Atari,"Atari, Atari SA",E
949184305,Hakuoki: Shinkai - Furi no Shou,PSV,2015,Action,Idea Factory,,
738028749,Jake Hunter: Detective Chronicles,DS,2008,Adventure,Aksys Games,WorkJam,T
534679778,Spider-Man: Web of Shadows,PC,2008,Action,Activision,"Treyarch, Shaba Games",T
295488350,Demolition Company: Gold Edition,PC,2011,Simulation,N/A,Giants Software,
196728947,Onechanbara Special,PSP,2011,Action,D3Publisher,,
422340305,Headhunter: Redemption,XB,2004,Action,Sega,Amuze,M
610557221,Jewel Master: Cradle Of Rome 2,DS,2011,Puzzle,Rising Star Games,Rising Star Games,E
806609233,Daikaijuu Battle: Ultra Coliseum,Wii,2008,Fighting,Namco Bandai Games,,
342456771,Saki: Achiga-Hen Portable,PSP,2013,Adventure,Alchemist,,
687476277,Minna de Dokusho: Keatai Shousetsu Desu,PSP,2008,Misc,Dorart,,
709337076,Polar Bowler,DS,2008,Sports,Mumbo Jumbo,Engine Software,E
836613599,Prehistorik Man,GBA,2001,Platform,THQ,Titus Software,E
397374989,Winter Sports 2011,X360,2011,Sports,DTP Entertainment,DTP Entertainment,
608699540,F1 2002,GBA,2002,Racing,"Destination Software, Inc",Magic Pockets,E
604839263,Chicago Enforcer,XB,2005,Shooter,Kemco,Touchdown Entertainment,M
731980694,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,PS3,2015,Misc,Namco Bandai Games,,
534776327,The Lord of the Rings Online: Mines of Moria,PC,2008,Role-Playing,Codemasters Online,Turbine Inc.,T
306854200,Chevrolet Camaro: Wild Ride,DS,2010,Racing,Storm City Games,Visual Impact,E
635541073,Jinguuji Saburou DS: Akai Chou,DS,2010,Adventure,Arc System Works,,
682671747,Carmageddon: Max Damage,XOne,2016,Action,Stainless Games,Stainless Games,M
723744210,Stormrise,PC,2009,Strategy,Sega,Creative Assembly,M
172456694,Dance Dance Revolution Extra Mix,PS,2001,Simulation,Konami Digital Entertainment,,
671351551,UnchainBlades EXXiV,PSP,2012,Role-Playing,FuRyu,,
948725401,Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,DS,2008,Adventure,Namco Bandai Games,,
263762768,Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,PSV,2015,Strategy,Tecmo Koei,,
494914302,Super Bowling,N64,1999,Sports,Athena,,
359068444,Rat Attack!,N64,2000,Puzzle,Mindscape,,
826884736,Kawaii Koinu DS 3,DS,2010,Simulation,MTO,,
205054173,Hoppie,DS,2011,Platform,Jack of All Games,Jack of All Games,E
701526290,Chuugen no Hasha: Sangoku Shouseiden,PSP,2006,Strategy,Namco Bandai Games,,
328704025,Resident Evil 4 HD,XOne,2016,Shooter,Capcom,,
692417527,Largo Winch .// Commando Sar,PS,2002,Adventure,Ubisoft,,
436145263,Joker no Kuni no Alice: Wonderful Wonder World,PSP,2011,Adventure,Quinrose,,
313212143,Cross Treasures,DS,2009,Role-Playing,Square Enix,,
288329713,Painkiller,PC,2004,Shooter,DreamCatcher Interactive,People Can Fly,M
204477060,Ruff Trigger: The Vanocore Conspiracy,PS2,2006,Platform,Natsume,Playstos Entertainment,E10+
859543471,Fast & Furious: Showdown,PS3,2013,Action,Activision,,
726487937,Princess Isabella: A Witch's Curse,Wii,2010,Adventure,Destineer,Gogii Games,E
600846465,Casper's Scare School: Spooky Sports Day,Wii,2009,Sports,Blast! Entertainment Ltd,Blast! Entertainment Ltd,E
419988832,War Leaders: Clash of Nations,PC,2009,Strategy,CDV Software Entertainment,Enigma Software Productions,T
779753228,Ferrari Challenge Trofeo Pirelli Deluxe,Wii,2009,Racing,System 3 Arcade Software,,
785150086,Silent Bomber,PS,1999,Action,Virgin Interactive,,
346455203,Samurai & Dragons,PSV,2012,Action,Sega,,
132204232,Elminage Original: Majo to Megami to Kamigami no Yubiwa,PSP,2011,Role-Playing,Starfish,,
893911204,PDC World Championship Darts: Pro Tour,X360,2010,Sports,O-Games,,
323646485,TalkMan,PSP,2006,Misc,Sony Computer Entertainment,,
422746985,RollerCoaster Tycoon World,PC,2016,Simulation,Atari,Nvizzio Creations,E
594913383,Oil Rush,PC,2012,Strategy,Iceberg Interactive,"Unigine Corp, Russia",
389097390,XGRA: Extreme G Racing Association,XB,2003,Racing,Acclaim Entertainment,Acclaim Studios Cheltenham,T
347967010,Arslan: The Warriors of Legend,XOne,2016,Action,Tecmo Koei,Omega Force,T
986269820,Darksiders: Warmastered Edition,PS4,2016,Action,Nordic Games,Nordic Games Publishing,M
618192592,Uta no * Prince-Sama,PSP,2010,Adventure,Broccoli,,
236607101,Agatha Christie: The ABC Murders,PC,2016,Adventure,Microids,Artefacts Studio,
495779071,Elminage Gothic: Ulm Zakir to Yami no Gishiki,PSP,2012,Role-Playing,Starfish,,
467167023,Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,PSP,2006,Misc,Sega,,
268993650,Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,3DS,2011,Action,Namco Bandai Games,,
904786702,Mushishi: Amefuru Sato,DS,2008,Simulation,Marvelous Interactive,,
336488706,Timmy Time,DS,2011,Action,Avanquest,,
391721335,Arcana Famiglia: Vascello Phantasma no Majutsushi,PSP,2012,Action,Comfort,,
237240868,Lara Croft and the Temple of Osiris,PC,2014,Action,Square Enix,Nixxes Software,T
481633056,The Legend of Heroes: Trails in the Sky Second Chapter,PS3,2013,Role-Playing,Falcom Corporation,,
354742053,Airport Simulator,PC,2011,Simulation,Unknown,,
843801403,Motocross Mania 3,XB,2005,Racing,Take-Two Interactive,Deibus Studios,T
840272598,Winning Post 7: Maximum 2007,PS2,2007,Sports,Tecmo Koei,,
838928847,ESPN MLS ExtraTime 2002,GC,2002,Sports,Konami Digital Entertainment,KCEA,E
278073903,Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,PS2,2010,Action,Russel,,
291966541,Vitamin R,PSP,2013,Adventure,D3Publisher,,
591639141,Angelique Retour,PSV,2015,Action,Tecmo Koei,,
377073563,Fist of the North Star: Ken's Rage 2,WiiU,2013,Fighting,Tecmo Koei,Koei,M
965719283,Blazing Angels: Squadrons of WWII,PC,2006,Simulation,Ubisoft,Ubisoft Romania,T
226335349,Hellgate: London,PC,2007,Role-Playing,Electronic Arts,Flagship Studios,M
827528681,Gakuen K: Wonderful School Days,PSP,2014,Adventure,Idea Factory,,
311237850,Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation,GBA,2006,Action,Atari,,
630713501,Guitar Freaks V2 & DrumMania V2,PS2,2006,Simulation,Konami Digital Entertainment,,
942272043,Backyard Baseball '09,PS2,2008,Sports,Atari,Humongous Entertainment,E
871976045,Dynasty Warriors 8: Empires,PSV,2015,Action,Tecmo Koei,Omega Force,T
